addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,juris_desc,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex
40,BRONX,2018-02-28,08:00:00,729689963,2018-02-28T00:00:00.000,09:20:00,COMPLETED,N.Y. POLICE DEPT,40.818307128,VIOLATION,INSIDE,-73.910998531,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,2018-02-28T00:00:00.000,<18,WHITE HISPANIC,M,1008885.0,237418.0,<18,BLACK HISPANIC,M
26,MANHATTAN,2018-02-28,19:30:00,903422671,2018-03-01T00:00:00.000,12:00:00,COMPLETED,N.Y. POLICE DEPT,40.814508157,FELONY,INSIDE,-73.959312086,GRAND LARCENY,PATROL BORO MAN NORTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE - APT. HOUSE,2018-03-22T00:00:00.000,25-44,WHITE HISPANIC,F,995513.0,236024.0,,,
105,QUEENS,2018-02-28,09:50:00,652435724,2018-02-28T00:00:00.000,12:30:00,COMPLETED,N.Y. POLICE DEPT,40.733901716999995,FELONY,FRONT OF,-73.724298953,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS SOUTH,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,2018-02-28T00:00:00.000,65+,WHITE,M,1060658.0,206774.0,,,
5,MANHATTAN,2018-02-28,17:30:00,982720849,,,COMPLETED,N.Y. POLICE DEPT,40.719626891,MISDEMEANOR,FRONT OF,-73.999453105,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN SOUTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",GYM/FITNESS FACILITY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,984402.0,201453.0,UNKNOWN,UNKNOWN,U
52,BRONX,2018-02-28,22:00:00,123195396,,,COMPLETED,N.Y. POLICE DEPT,40.869849327,VIOLATION,FRONT OF,-73.89394676,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,25-44,UNKNOWN,F,1013582.0,256202.0,UNKNOWN,UNKNOWN,U
1,MANHATTAN,2018-02-28,14:00:00,596555055,2018-02-28T00:00:00.000,14:25:00,COMPLETED,N.Y. TRANSIT POLICE,40.709564416,MISDEMEANOR,,-74.006436281,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,<18,BLACK HISPANIC,M,982466.0,197787.0,UNKNOWN,BLACK HISPANIC,M
14,MANHATTAN,2018-02-28,16:30:00,752963195,2018-02-28T00:00:00.000,16:38:00,COMPLETED,N.Y. TRANSIT POLICE,40.750999048000004,MISDEMEANOR,,-73.990624712,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,45-64,WHITE,M,986848.0,212883.0,25-44,BLACK,M
49,BRONX,2018-02-28,13:00:00,873498753,,,COMPLETED,N.Y. HOUSING POLICE,40.862478562,VIOLATION,INSIDE,-73.861666947,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,45-64,WHITE,F,1022514.0,253529.0,18-24,WHITE,F
71,BROOKLYN,2018-02-28,01:00:00,137575065,2018-02-28T00:00:00.000,11:30:00,COMPLETED,N.Y. POLICE DEPT,40.657365668000004,MISDEMEANOR,INSIDE,-73.94622395,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,F,999171.0,178774.0,45-64,BLACK,M
9,MANHATTAN,2018-02-28,01:10:00,211232747,2018-02-28T00:00:00.000,01:20:00,COMPLETED,N.Y. POLICE DEPT,40.729082038,MISDEMEANOR,INSIDE,-73.988787701,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE,M,987358.0,204898.0,25-44,WHITE,M
41,BRONX,2018-02-28,19:30:00,930441670,2018-02-28T00:00:00.000,19:35:00,COMPLETED,N.Y. POLICE DEPT,40.824307915,VIOLATION,INSIDE,-73.89263187600001,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",CHAIN STORE,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1013966.0,239610.0,25-44,WHITE HISPANIC,M
1,MANHATTAN,2018-02-28,08:00:00,724324745,2018-02-28T00:00:00.000,11:30:00,COMPLETED,N.Y. POLICE DEPT,40.720444385,FELONY,INSIDE,-74.010127865,THEFT-FRAUD,PATROL BORO MAN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",BANK,2018-02-28T00:00:00.000,25-44,WHITE,M,981443.0,201751.0,UNKNOWN,UNKNOWN,U
44,BRONX,2018-02-28,13:55:00,463274849,2018-02-28T00:00:00.000,14:12:00,COMPLETED,N.Y. POLICE DEPT,40.827668623,VIOLATION,INSIDE,-73.925435892,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",FAST FOOD,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1004886.0,240825.0,,,
40,BRONX,2018-02-28,00:53:00,872721201,2018-02-28T00:00:00.000,00:58:00,COMPLETED,N.Y. HOUSING POLICE,40.810702665,MISDEMEANOR,REAR OF,-73.916214245,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1007444.0,234646.0,,,
13,MANHATTAN,2018-02-28,12:55:00,342627221,2018-02-28T00:00:00.000,13:36:00,COMPLETED,N.Y. POLICE DEPT,40.740160295,MISDEMEANOR,INSIDE,-73.99480502600001,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,985690.0,208934.0,65+,BLACK,F
94,BROOKLYN,2018-02-28,10:00:00,943800114,2018-02-28T00:00:00.000,10:25:00,COMPLETED,N.Y. POLICE DEPT,40.718244241,MISDEMEANOR,FRONT OF,-73.958367982,POSSESSION OF STOLEN PROPERTY,PATROL BORO BKLYN NORTH,490.0,"STOLEN PROPERTY 3,POSSESSION",STREET,2018-02-28T00:00:00.000,25-44,UNKNOWN,M,995791.0,200952.0,25-44,BLACK,M
90,BROOKLYN,2018-02-28,13:43:00,414324387,2018-02-28T00:00:00.000,13:47:00,COMPLETED,N.Y. POLICE DEPT,40.703772564,VIOLATION,,-73.942615925,HARRASSMENT 2,PATROL BORO BKLYN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,F,1000161.0,195682.0,45-64,WHITE HISPANIC,M
75,BROOKLYN,2018-02-28,16:30:00,480834053,2018-02-28T00:00:00.000,17:00:00,COMPLETED,N.Y. POLICE DEPT,40.651700904,FELONY,INSIDE,-73.86844675100001,GRAND LARCENY,PATROL BORO BKLYN NORTH,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",CHAIN STORE,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1020754.0,176733.0,,,
120,STATEN ISLAND,2018-02-28,17:50:00,903290791,2018-02-28T00:00:00.000,18:05:00,COMPLETED,N.Y. POLICE DEPT,40.646895727,FELONY,INSIDE,-74.079719901,GRAND LARCENY,PATROL BORO STATEN ISLAND,425.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,2018-03-28T00:00:00.000,25-44,WHITE,F,962128.0,174965.0,,,
75,BROOKLYN,2018-02-28,19:45:00,880148267,2018-02-28T00:00:00.000,19:55:00,COMPLETED,N.Y. POLICE DEPT,40.670829808,FELONY,FRONT OF,-73.889836422,FELONY ASSAULT,PATROL BORO BKLYN NORTH,105.0,STRANGULATION 1ST,STREET,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,F,1014810.0,183694.0,25-44,BLACK,M
75,BROOKLYN,2018-02-28,17:25:00,215223621,2018-02-28T00:00:00.000,17:28:00,COMPLETED,N.Y. POLICE DEPT,40.645849685,FELONY,INSIDE,-73.88169405100001,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,198.0,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,<18,BLACK,F,1017081.0,174596.0,25-44,BLACK HISPANIC,M
23,MANHATTAN,2018-02-28,16:00:00,226625205,2018-03-25T00:00:00.000,12:30:00,COMPLETED,N.Y. POLICE DEPT,40.793668119,MISDEMEANOR,FRONT OF,-73.941689734,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,2018-03-25T00:00:00.000,UNKNOWN,UNKNOWN,E,1000396.0,228434.0,UNKNOWN,UNKNOWN,U
113,QUEENS,2018-02-28,23:50:00,325948721,,,COMPLETED,N.Y. POLICE DEPT,40.668529655,FELONY,FRONT OF,-73.762617479,FELONY ASSAULT,PATROL BORO QUEENS SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,2018-03-01T00:00:00.000,25-44,BLACK,F,1050103.0,182926.0,25-44,WHITE,M
109,QUEENS,2018-02-28,00:50:00,512085162,2018-02-28T00:00:00.000,01:50:00,COMPLETED,N.Y. POLICE DEPT,40.74128183,VIOLATION,INSIDE,-73.804533131,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1038416.0,209403.0,25-44,WHITE HISPANIC,F
40,BRONX,2018-02-28,20:14:00,853343321,2018-02-28T00:00:00.000,20:19:00,COMPLETED,N.Y. HOUSING POLICE,40.821799082,MISDEMEANOR,FRONT OF,-73.919372536,DANGEROUS DRUGS,PATROL BORO BRONX,569.0,"MARIJUANA, SALE 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1006566.0,238688.0,18-24,WHITE HISPANIC,M
34,MANHATTAN,2018-02-28,15:30:00,399981565,2018-03-01T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.865038779,MISDEMEANOR,INSIDE,-73.926945001,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-03-05T00:00:00.000,25-44,BLACK HISPANIC,M,1004457.0,254440.0,,,
73,BROOKLYN,2018-02-28,08:15:00,618920813,2018-02-28T00:00:00.000,08:25:00,COMPLETED,N.Y. TRANSIT POLICE,40.679524703,FELONY,,-73.904571538,FELONY ASSAULT,PATROL BORO BKLYN NORTH,106.0,ASSAULT POLICE/PEACE OFFICER,TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,F,1010719.0,186857.0,,,
70,BROOKLYN,2018-02-28,22:10:00,869634889,2018-02-28T00:00:00.000,22:19:00,COMPLETED,N.Y. POLICE DEPT,40.615369178,FELONY,FRONT OF,-73.949560706,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,WHITE,F,998254.0,163473.0,,,
120,STATEN ISLAND,2018-02-28,05:25:00,507630952,2018-02-28T00:00:00.000,05:30:00,COMPLETED,N.Y. POLICE DEPT,40.624236771999996,VIOLATION,INSIDE,-74.080755533,HARRASSMENT 2,PATROL BORO STATEN ISLAND,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,BLACK,F,961833.0,166710.0,25-44,WHITE HISPANIC,M
18,MANHATTAN,2018-02-28,15:20:00,435769326,2018-02-28T00:00:00.000,15:25:00,COMPLETED,N.Y. POLICE DEPT,40.76469267,MISDEMEANOR,,-73.9917888,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,STREET,2018-03-05T00:00:00.000,<18,BLACK,F,986525.0,217872.0,<18,BLACK,F
73,BROOKLYN,2018-02-28,09:00:00,188506470,2018-02-28T00:00:00.000,09:10:00,COMPLETED,N.Y. POLICE DEPT,40.673577140999996,MISDEMEANOR,INSIDE,-73.908401375,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1009659.0,184689.0,UNKNOWN,UNKNOWN,U
71,BROOKLYN,2018-02-28,15:00:00,499500860,2018-02-28T00:00:00.000,17:00:00,COMPLETED,N.Y. POLICE DEPT,40.666510039,MISDEMEANOR,FRONT OF,-73.938293573,PETIT LARCENY,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE,F,1001369.0,182107.0,,,
18,MANHATTAN,2018-02-28,13:15:00,425279007,2018-02-28T00:00:00.000,15:00:00,COMPLETED,N.Y. POLICE DEPT,40.761155913,FELONY,,-73.979516038,GRAND LARCENY,PATROL BORO MAN SOUTH,415.0,"LARCENY,GRAND FROM PERSON,PICK",BUS (NYC TRANSIT),2018-03-02T00:00:00.000,18-24,WHITE HISPANIC,M,989925.0,216584.0,,,
73,BROOKLYN,2018-02-28,08:15:00,121627871,2018-02-28T00:00:00.000,08:25:00,COMPLETED,N.Y. TRANSIT POLICE,40.679524703,MISDEMEANOR,,-73.904571538,OFFENSES AGAINST THE PERSON,PATROL BORO BKLYN NORTH,181.0,"IMPRISONMENT 2,UNLAWFUL",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,18-24,BLACK,F,1010719.0,186857.0,,,
66,BROOKLYN,2018-02-28,19:00:00,243658917,2018-02-28T00:00:00.000,19:00:00,COMPLETED,N.Y. POLICE DEPT,40.633339294,MISDEMEANOR,FRONT OF,-74.005193149,PETIT LARCENY,PATROL BORO BKLYN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",GROCERY/BODEGA,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,982809.0,170016.0,UNKNOWN,WHITE HISPANIC,M
40,BRONX,2018-02-28,19:57:00,437719209,,,COMPLETED,N.Y. POLICE DEPT,40.819594003,MISDEMEANOR,INSIDE,-73.910483773,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,113.0,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,BLACK,F,1009027.0,237887.0,45-64,BLACK,F
107,QUEENS,2018-02-28,03:50:00,125199068,2018-02-28T00:00:00.000,04:14:00,COMPLETED,N.Y. POLICE DEPT,40.725784446999995,FELONY,,-73.791745435,DANGEROUS DRUGS,PATROL BORO QUEENS SOUTH,500.0,"CONTROLLED SUBSTANCE,POSSESS.",PARKING LOT/GARAGE (PUBLIC),2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1041973.0,203765.0,18-24,WHITE,M
113,QUEENS,2018-02-28,07:40:00,202726605,2018-02-28T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.679594826,FELONY,INSIDE,-73.76575441600001,BURGLARY,PATROL BORO QUEENS SOUTH,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,F,1049222.0,186955.0,,,
90,BROOKLYN,2018-02-28,17:50:00,655884496,,,COMPLETED,N.Y. POLICE DEPT,40.705702948,MISDEMEANOR,INSIDE,-73.950264206,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,998040.0,196384.0,<18,WHITE HISPANIC,F
60,BROOKLYN,2018-02-28,15:00:00,752969665,2018-02-28T00:00:00.000,15:30:00,COMPLETED,HEALTH & HOSP CORP,40.586291409,MISDEMEANOR,INSIDE,-73.966241312,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,OTHER,2018-02-28T00:00:00.000,25-44,BLACK,M,993627.0,152877.0,45-64,WHITE,M
101,QUEENS,2018-02-28,15:04:00,576912595,2018-02-28T00:00:00.000,15:24:00,COMPLETED,N.Y. POLICE DEPT,40.604421529,FELONY,INSIDE,-73.753193923,GRAND LARCENY,PATROL BORO QUEENS SOUTH,419.0,"LARCENY,GRAND FROM PERSON,UNCL",SMALL MERCHANT,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1052783.0,159577.0,18-24,BLACK,M
28,MANHATTAN,2018-02-28,18:30:00,359695071,2018-02-28T00:00:00.000,19:00:00,COMPLETED,N.Y. POLICE DEPT,40.801911169,FELONY,FRONT OF,-73.955393569,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,D,996600.0,231435.0,UNKNOWN,BLACK,M
40,BRONX,2018-02-28,08:05:00,957096663,2018-02-28T00:00:00.000,08:08:00,ATTEMPTED,N.Y. TRANSIT POLICE,40.818568336999995,FELONY,,-73.927313946,ROBBERY,PATROL BORO BRONX,382.0,"ROBBERY,NECKCHAIN/JEWELRY",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,25-44,BLACK,M,1004369.0,237509.0,18-24,BLACK,M
43,BRONX,2018-02-28,19:20:00,566041949,,,COMPLETED,N.Y. POLICE DEPT,40.826222044,VIOLATION,FRONT OF,-73.877192783,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1018238.0,240313.0,18-24,WHITE HISPANIC,F
108,QUEENS,2018-02-28,03:40:00,981893555,2018-02-28T00:00:00.000,03:50:00,COMPLETED,N.Y. POLICE DEPT,40.743978557,FELONY,FRONT OF,-73.913154859,GRAND LARCENY,PATROL BORO QUEENS NORTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1008315.0,210337.0,UNKNOWN,WHITE,M
105,QUEENS,2018-02-28,16:02:00,967401868,2018-02-28T00:00:00.000,16:06:00,COMPLETED,N.Y. POLICE DEPT,40.658725584,VIOLATION,INSIDE,-73.753630965,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2018-02-28T00:00:00.000,25-44,BLACK,M,1052606.0,179361.0,45-64,BLACK,M
102,QUEENS,2018-02-28,08:00:00,702914210,2018-06-12T00:00:00.000,14:00:00,COMPLETED,N.Y. POLICE DEPT,40.698439694,MISDEMEANOR,INSIDE,-73.831129539,PETIT LARCENY,PATROL BORO QUEENS SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",OTHER,2018-06-13T00:00:00.000,UNKNOWN,UNKNOWN,D,1031076.0,193779.0,UNKNOWN,UNKNOWN,U
105,QUEENS,2018-02-28,01:00:00,294049076,2018-02-28T00:00:00.000,01:01:00,COMPLETED,N.Y. POLICE DEPT,40.67072766,MISDEMEANOR,INSIDE,-73.73952037,ADMINISTRATIVE CODE,PATROL BORO QUEENS SOUTH,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,25-44,BLACK,F,1056508.0,183745.0,UNKNOWN,UNKNOWN,U
120,STATEN ISLAND,2018-02-28,08:45:00,843601292,2018-02-28T00:00:00.000,09:06:00,COMPLETED,N.Y. POLICE DEPT,40.619192608,FELONY,FRONT OF,-74.079657997,POSSESSION OF STOLEN PROPERTY,PATROL BORO STATEN ISLAND,493.0,"STOLEN PROPERTY-MOTOR VEH 2ND,",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,WHITE,M,962136.0,164872.0,,,
83,BROOKLYN,2018-02-28,05:30:00,633569516,2018-02-28T00:00:00.000,05:45:00,COMPLETED,N.Y. HOUSING POLICE,40.695903046,FELONY,INSIDE,-73.919290376,ROBBERY,PATROL BORO BKLYN NORTH,389.0,"ROBBERY,DWELLING",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,18-24,BLACK,F,1006631.0,192820.0,18-24,BLACK,M
120,STATEN ISLAND,2018-02-28,19:30:00,136987408,2018-03-01T00:00:00.000,10:00:00,COMPLETED,N.Y. POLICE DEPT,40.632891042,MISDEMEANOR,INSIDE,-74.07683171800001,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO STATEN ISLAND,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,18-24,BLACK,F,962925.0,169862.0,45-64,BLACK,F
41,BRONX,2018-02-28,15:15:00,418503273,2018-02-28T00:00:00.000,15:20:00,COMPLETED,N.Y. POLICE DEPT,40.81667044,MISDEMEANOR,,-73.887998165,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1015252.0,236829.0,,,
71,BROOKLYN,2018-02-28,22:15:00,536795690,2018-02-28T00:00:00.000,23:11:00,COMPLETED,N.Y. POLICE DEPT,40.666662453,VIOLATION,FRONT OF,-73.941061804,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,<18,BLACK,F,1000601.0,182162.0,UNKNOWN,BLACK,M
61,BROOKLYN,2018-02-28,15:20:00,299460585,2018-02-28T00:00:00.000,15:30:00,COMPLETED,N.Y. POLICE DEPT,40.585888157,VIOLATION,INSIDE,-73.945428235,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,65+,WHITE,F,999408.0,152733.0,65+,WHITE,M
67,BROOKLYN,2018-02-28,23:48:00,783682315,2018-03-03T00:00:00.000,01:00:00,COMPLETED,N.Y. POLICE DEPT,40.655170221999995,VIOLATION,INSIDE,-73.918802653,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-03T00:00:00.000,25-44,WHITE HISPANIC,M,1006780.0,177980.0,25-44,BLACK HISPANIC,F
18,MANHATTAN,2018-02-28,17:34:00,803642726,2018-02-28T00:00:00.000,17:34:00,COMPLETED,N.Y. POLICE DEPT,40.760585967,MISDEMEANOR,INSIDE,-73.9859271,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO MAN SOUTH,639.0,AGGRAVATED HARASSMENT 2,RESTAURANT/DINER,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,988149.0,216376.0,45-64,WHITE,M
40,BRONX,2018-02-28,02:20:00,484211780,2018-02-28T00:00:00.000,02:25:00,COMPLETED,N.Y. TRANSIT POLICE,40.813264621,MISDEMEANOR,,-73.930278451,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1003550.0,235576.0,18-24,WHITE HISPANIC,M
23,MANHATTAN,2018-02-28,06:47:00,110763855,2018-02-28T00:00:00.000,06:50:00,COMPLETED,N.Y. POLICE DEPT,40.790601054,MISDEMEANOR,FRONT OF,-73.939363092,OFFENSES AGAINST PUBLIC SAFETY,PATROL BORO MAN NORTH,799.0,"PUBLIC SAFETY,UNCLASSIFIED MIS",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1001041.0,227317.0,45-64,BLACK,M
7,MANHATTAN,2018-02-28,16:35:00,606894769,2018-02-28T00:00:00.000,16:45:00,COMPLETED,N.Y. POLICE DEPT,40.716463291,FELONY,,-73.980579509,FELONY ASSAULT,PATROL BORO MAN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2018-02-28T00:00:00.000,25-44,BLACK,M,989634.0,200301.0,UNKNOWN,UNKNOWN,U
110,QUEENS,2018-02-28,15:30:00,446636254,2018-02-28T00:00:00.000,15:40:00,COMPLETED,N.Y. POLICE DEPT,40.733926841,FELONY,INSIDE,-73.871582398,ROBBERY,PATROL BORO QUEENS NORTH,398.0,"ROBBERY,PUBLIC PLACE INSIDE",CLOTHING/BOUTIQUE,2018-02-28T00:00:00.000,<18,WHITE HISPANIC,M,1019840.0,206689.0,<18,BLACK,M
33,MANHATTAN,2018-02-28,18:00:00,602292016,2018-03-02T00:00:00.000,17:00:00,COMPLETED,N.Y. POLICE DEPT,40.845715563,MISDEMEANOR,OPPOSITE OF,-73.940382702,PETIT LARCENY,PATROL BORO MAN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-02T00:00:00.000,25-44,WHITE HISPANIC,M,1000745.0,247397.0,UNKNOWN,UNKNOWN,U
77,BROOKLYN,2018-02-28,14:02:00,154265102,2018-02-28T00:00:00.000,14:07:00,COMPLETED,N.Y. HOUSING POLICE,40.67541918,MISDEMEANOR,INSIDE,-73.937539069,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,<18,BLACK,F,1001576.0,185353.0,18-24,BLACK,F
81,BROOKLYN,2018-02-28,04:10:00,209119336,2018-02-28T00:00:00.000,04:20:00,COMPLETED,N.Y. POLICE DEPT,40.678806596,MISDEMEANOR,INSIDE,-73.920349394,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1006343.0,186591.0,45-64,BLACK,M
26,MANHATTAN,2018-02-28,07:30:00,837371311,2018-02-28T00:00:00.000,07:30:00,COMPLETED,N.Y. TRANSIT POLICE,40.808012927,VIOLATION,,-73.963903684,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,45-64,WHITE,M,994243.0,233657.0,25-44,WHITE HISPANIC,M
